Location_ID,Season,Data_Type,Parameter,Value,Unit,Acceptable_Limit,Permissible_Limit,Compliance_Status,Reference
SYN-DY-2,Premonsoon,Synthetic,HCO3,79.97,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-DY-3,Premonsoon,Synthetic,pH,5.61,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-DY-3,Premonsoon,Synthetic,TDS,248.0,mg/L,500,2000,Compliant - Safe,Table 1
SYN-DY-3,Premonsoon,Synthetic,TH,12.89,mg/L,200,600,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,Alkalinity,109.59,mg/L,200,600,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,Ca,32.89,mg/L,75,200,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,Mg,6.69,mg/L,30,100,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,Iron,0.322,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-DY-3,Premonsoon,Synthetic,Cl,36.45,mg/L,250,1000,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,SO4,12.38,mg/L,200,400,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,NO3,16.3,mg/L,45,45,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,F,0.054,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-DY-3,Premonsoon,Synthetic,EC,387.84,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-DY-3,Premonsoon,Synthetic,Na,23.41,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-DY-3,Premonsoon,Synthetic,K,5.66,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-DY-3,Premonsoon,Synthetic,DO,6.23,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-DY-3,Premonsoon,Synthetic,HCO3,107.01,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-DY-4,Premonsoon,Synthetic,pH,7.47,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-DY-4,Premonsoon,Synthetic,TDS,237.65,mg/L,500,2000,Compliant - Safe,Table 1
SYN-DY-4,Premonsoon,Synthetic,TH,62.82,mg/L,200,600,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,Alkalinity,105.69,mg/L,200,600,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,Ca,32.9,mg/L,75,200,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,Mg,5.61,mg/L,30,100,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,Iron,0.14,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,Cl,64.96,mg/L,250,1000,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,SO4,14.18,mg/L,200,400,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,NO3,27.63,mg/L,45,45,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,F,0.06,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-DY-4,Premonsoon,Synthetic,EC,371.03,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-DY-4,Premonsoon,Synthetic,Na,28.4,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-DY-4,Premonsoon,Synthetic,K,6.97,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-DY-4,Premonsoon,Synthetic,DO,5.6,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-DY-4,Premonsoon,Synthetic,HCO3,46.87,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-DY-5,Premonsoon,Synthetic,pH,6.6,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-DY-5,Premonsoon,Synthetic,TDS,273.79,mg/L,500,2000,Compliant - Safe,Table 1
SYN-DY-5,Premonsoon,Synthetic,TH,34.61,mg/L,200,600,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,Alkalinity,116.21,mg/L,200,600,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,Ca,34.63,mg/L,75,200,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,Mg,7.27,mg/L,30,100,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,Iron,0.372,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-DY-5,Premonsoon,Synthetic,Cl,54.56,mg/L,250,1000,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,SO4,25.7,mg/L,200,400,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,NO3,24.11,mg/L,45,45,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,F,0.072,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-DY-5,Premonsoon,Synthetic,EC,428.03,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-DY-5,Premonsoon,Synthetic,Na,28.41,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-DY-5,Premonsoon,Synthetic,K,7.87,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-DY-5,Premonsoon,Synthetic,DO,5.9,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-DY-5,Premonsoon,Synthetic,HCO3,84.99,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X1,Premonsoon,Synthetic,pH,6.19,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X1,Premonsoon,Synthetic,TDS,284.77,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X1,Premonsoon,Synthetic,TH,31.74,mg/L,200,600,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,Alkalinity,114.45,mg/L,200,600,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,Ca,33.89,mg/L,75,200,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,Mg,7.26,mg/L,30,100,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,Iron,0.287,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,Cl,54.07,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,SO4,16.48,mg/L,200,400,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,NO3,21.96,mg/L,45,45,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,F,0.083,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X1,Premonsoon,Synthetic,EC,444.75,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X1,Premonsoon,Synthetic,Na,31.72,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X1,Premonsoon,Synthetic,K,5.48,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X1,Premonsoon,Synthetic,DO,6.69,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X1,Premonsoon,Synthetic,HCO3,109.32,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X2,Premonsoon,Synthetic,pH,5.6,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X2,Premonsoon,Synthetic,TDS,208.9,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X2,Premonsoon,Synthetic,TH,14.7,mg/L,200,600,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,Alkalinity,103.38,mg/L,200,600,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,Ca,32.66,mg/L,75,200,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,Mg,5.21,mg/L,30,100,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,Iron,0.233,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,Cl,34.28,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,SO4,9.63,mg/L,200,400,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,NO3,11.14,mg/L,45,45,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,F,0.032,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X2,Premonsoon,Synthetic,EC,326.45,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X2,Premonsoon,Synthetic,Na,21.09,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X2,Premonsoon,Synthetic,K,4.56,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X2,Premonsoon,Synthetic,DO,5.96,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X2,Premonsoon,Synthetic,HCO3,91.69,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X3,Premonsoon,Synthetic,pH,5.36,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X3,Premonsoon,Synthetic,TDS,214.24,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X3,Premonsoon,Synthetic,TH,8.16,mg/L,200,600,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,Alkalinity,105.67,mg/L,200,600,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,Ca,32.62,mg/L,75,200,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,Mg,5.81,mg/L,30,100,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,Iron,0.232,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,Cl,34.17,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,SO4,7.16,mg/L,200,400,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,NO3,24.43,mg/L,45,45,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,F,0.05,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X3,Premonsoon,Synthetic,EC,335.08,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X3,Premonsoon,Synthetic,Na,23.82,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X3,Premonsoon,Synthetic,K,4.69,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X3,Premonsoon,Synthetic,DO,5.57,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X3,Premonsoon,Synthetic,HCO3,73.32,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X4,Premonsoon,Synthetic,pH,5.7,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X4,Premonsoon,Synthetic,TDS,246.27,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X4,Premonsoon,Synthetic,TH,13.55,mg/L,200,600,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,Alkalinity,110.55,mg/L,200,600,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,Ca,33.5,mg/L,75,200,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,Mg,6.58,mg/L,30,100,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,Iron,0.312,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X4,Premonsoon,Synthetic,Cl,37.56,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,SO4,16.57,mg/L,200,400,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,NO3,19.49,mg/L,45,45,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,F,0.053,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X4,Premonsoon,Synthetic,EC,384.99,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X4,Premonsoon,Synthetic,Na,21.71,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X4,Premonsoon,Synthetic,K,6.17,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X4,Premonsoon,Synthetic,DO,6.22,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X4,Premonsoon,Synthetic,HCO3,94.76,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X5,Premonsoon,Synthetic,pH,7.13,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-X5,Premonsoon,Synthetic,TDS,256.22,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X5,Premonsoon,Synthetic,TH,39.1,mg/L,200,600,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,Alkalinity,116.06,mg/L,200,600,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,Ca,33.64,mg/L,75,200,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,Mg,7.83,mg/L,30,100,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,Iron,0.224,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,Cl,41.61,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,SO4,19.48,mg/L,200,400,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,NO3,13.57,mg/L,45,45,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,F,0.078,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X5,Premonsoon,Synthetic,EC,400.46,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X5,Premonsoon,Synthetic,Na,23.67,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X5,Premonsoon,Synthetic,K,6.75,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X5,Premonsoon,Synthetic,DO,6.36,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X5,Premonsoon,Synthetic,HCO3,98.77,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X6,Premonsoon,Synthetic,pH,5.29,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X6,Premonsoon,Synthetic,TDS,253.03,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X6,Premonsoon,Synthetic,TH,20.13,mg/L,200,600,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,Alkalinity,107.74,mg/L,200,600,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,Ca,33.1,mg/L,75,200,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,Mg,6.07,mg/L,30,100,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,Iron,0.276,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,Cl,52.88,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,SO4,4.02,mg/L,200,400,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,NO3,29.16,mg/L,45,45,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,F,0.031,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X6,Premonsoon,Synthetic,EC,395.7,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X6,Premonsoon,Synthetic,Na,32.84,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X6,Premonsoon,Synthetic,K,4.45,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X6,Premonsoon,Synthetic,DO,5.98,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X6,Premonsoon,Synthetic,HCO3,82.85,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X7,Premonsoon,Synthetic,pH,6.17,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X7,Premonsoon,Synthetic,TDS,286.38,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X7,Premonsoon,Synthetic,TH,28.49,mg/L,200,600,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,Alkalinity,117.75,mg/L,200,600,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,Ca,33.4,mg/L,75,200,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,Mg,8.36,mg/L,30,100,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,Iron,0.302,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X7,Premonsoon,Synthetic,Cl,48.83,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,SO4,22.49,mg/L,200,400,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,NO3,20.92,mg/L,45,45,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,F,0.048,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X7,Premonsoon,Synthetic,EC,447.37,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X7,Premonsoon,Synthetic,Na,28.4,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X7,Premonsoon,Synthetic,K,7.58,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X7,Premonsoon,Synthetic,DO,6.92,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X7,Premonsoon,Synthetic,HCO3,108.71,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X8,Premonsoon,Synthetic,pH,5.93,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X8,Premonsoon,Synthetic,TDS,225.35,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X8,Premonsoon,Synthetic,TH,16.83,mg/L,200,600,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,Alkalinity,109.86,mg/L,200,600,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,Ca,32.48,mg/L,75,200,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,Mg,7.0,mg/L,30,100,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,Iron,0.219,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,Cl,32.34,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,SO4,16.36,mg/L,200,400,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,NO3,15.4,mg/L,45,45,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,F,0.06,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X8,Premonsoon,Synthetic,EC,352.04,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X8,Premonsoon,Synthetic,Na,21.33,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X8,Premonsoon,Synthetic,K,5.09,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X8,Premonsoon,Synthetic,DO,6.43,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X8,Premonsoon,Synthetic,HCO3,82.04,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X9,Premonsoon,Synthetic,pH,6.55,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-X9,Premonsoon,Synthetic,TDS,252.42,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X9,Premonsoon,Synthetic,TH,20.27,mg/L,200,600,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,Alkalinity,111.14,mg/L,200,600,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,Ca,33.36,mg/L,75,200,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,Mg,6.82,mg/L,30,100,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,Iron,0.244,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,Cl,34.09,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,SO4,10.36,mg/L,200,400,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,NO3,24.98,mg/L,45,45,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,F,0.091,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X9,Premonsoon,Synthetic,EC,395.22,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X9,Premonsoon,Synthetic,Na,20.83,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X9,Premonsoon,Synthetic,K,7.52,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X9,Premonsoon,Synthetic,DO,6.06,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X9,Premonsoon,Synthetic,HCO3,101.44,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X10,Premonsoon,Synthetic,pH,6.33,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X10,Premonsoon,Synthetic,TDS,282.66,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X10,Premonsoon,Synthetic,TH,36.88,mg/L,200,600,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,Alkalinity,115.62,mg/L,200,600,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,Ca,33.12,mg/L,75,200,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,Mg,7.99,mg/L,30,100,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,Iron,0.226,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,Cl,53.12,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,SO4,10.51,mg/L,200,400,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,NO3,31.2,mg/L,45,45,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,F,0.066,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X10,Premonsoon,Synthetic,EC,442.47,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X10,Premonsoon,Synthetic,Na,32.64,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X10,Premonsoon,Synthetic,K,7.34,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X10,Premonsoon,Synthetic,DO,4.86,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X10,Premonsoon,Synthetic,HCO3,107.3,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X11,Premonsoon,Synthetic,pH,6.13,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X11,Premonsoon,Synthetic,TDS,313.93,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X11,Premonsoon,Synthetic,TH,27.57,mg/L,200,600,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,Alkalinity,121.82,mg/L,200,600,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,Ca,34.8,mg/L,75,200,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,Mg,8.57,mg/L,30,100,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,Iron,0.369,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X11,Premonsoon,Synthetic,Cl,55.17,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,SO4,23.08,mg/L,200,400,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,NO3,31.31,mg/L,45,45,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,F,0.057,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X11,Premonsoon,Synthetic,EC,491.04,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X11,Premonsoon,Synthetic,Na,32.32,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X11,Premonsoon,Synthetic,K,8.37,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X11,Premonsoon,Synthetic,DO,5.63,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X11,Premonsoon,Synthetic,HCO3,121.38,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X12,Premonsoon,Synthetic,pH,6.59,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-X12,Premonsoon,Synthetic,TDS,198.89,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X12,Premonsoon,Synthetic,TH,32.3,mg/L,200,600,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,Alkalinity,104.67,mg/L,200,600,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,Ca,32.19,mg/L,75,200,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,Mg,5.94,mg/L,30,100,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,Iron,0.069,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,Cl,27.62,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,SO4,10.2,mg/L,200,400,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,NO3,11.48,mg/L,45,45,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,F,0.09,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X12,Premonsoon,Synthetic,EC,310.51,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X12,Premonsoon,Synthetic,Na,10.68,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X12,Premonsoon,Synthetic,K,6.08,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
