Location_ID,Season,Parameter,Ci_measured,Si_standard,wi_raw_weight,Wi_relative_weight,qi_sub_index,Wi_x_qi
SYN-X11,Premonsoon,Alkalinity,119.54,200,2,0.038462,59.77,2.2988
SYN-X11,Premonsoon,Ca,33.54,75,2,0.038462,44.72,1.72
SYN-X11,Premonsoon,Mg,8.81,30,2,0.038462,29.3667,1.1295
SYN-X11,Premonsoon,Na,26.26,200,3,0.057692,13.13,0.7575
SYN-X11,Premonsoon,K,6.97,12,2,0.038462,58.0833,2.234
SYN-X11,Premonsoon,Iron,0.187,0.3,4,0.076923,62.3333,4.7949
SYN-X11,Premonsoon,HCO3,124.93,300,1,0.019231,41.6433,0.8008
SYN-X11,Premonsoon,Cl,44.09,250,3,0.057692,17.636,1.0175
SYN-X11,Premonsoon,SO4,25.43,200,4,0.076923,12.715,0.9781
SYN-X11,Premonsoon,NO3,0.5,45,5,0.096154,1.1111,0.1068
SYN-X11,Premonsoon,F,0.12,1.0,5,0.096154,12.0,1.1538
SYN-X11,Premonsoon,DO,6.64,6.0,4,0.076923,110.6667,8.5128
SYN-X11,Premonsoon,--- WQI_TOTAL ---,,,,,,44.4608
SYN-X12,Premonsoon,pH,5.94,8.5,4,0.076923,69.8824,5.3756
SYN-X12,Premonsoon,EC,371.43,750,4,0.076923,49.524,3.8095
SYN-X12,Premonsoon,TDS,311.3,500,5,0.096154,62.26,5.9865
SYN-X12,Premonsoon,TH,54.11,200,2,0.038462,27.055,1.0406
SYN-X12,Premonsoon,Alkalinity,122.79,200,2,0.038462,61.395,2.3613
SYN-X12,Premonsoon,Ca,34.24,75,2,0.038462,45.6533,1.7559
SYN-X12,Premonsoon,Mg,9.48,30,2,0.038462,31.6,1.2154
SYN-X12,Premonsoon,Na,37.59,200,3,0.057692,18.795,1.0843
SYN-X12,Premonsoon,K,7.19,12,2,0.038462,59.9167,2.3045
SYN-X12,Premonsoon,Iron,0.338,0.3,4,0.076923,112.6667,8.6667
SYN-X12,Premonsoon,HCO3,128.97,300,1,0.019231,42.99,0.8267
SYN-X12,Premonsoon,Cl,52.53,250,3,0.057692,21.012,1.2122
SYN-X12,Premonsoon,SO4,18.64,200,4,0.076923,9.32,0.7169
SYN-X12,Premonsoon,NO3,27.83,45,5,0.096154,61.8444,5.9466
SYN-X12,Premonsoon,F,0.077,1.0,5,0.096154,7.7,0.7404
SYN-X12,Premonsoon,DO,7.04,6.0,4,0.076923,117.3333,9.0256
SYN-X12,Premonsoon,--- WQI_TOTAL ---,,,,,,52.0688
SYN-X13,Premonsoon,pH,7.2,8.5,4,0.076923,84.7059,6.5158
SYN-X13,Premonsoon,EC,410.86,750,4,0.076923,54.7813,4.2139
SYN-X13,Premonsoon,TDS,214.43,500,5,0.096154,42.886,4.1237
SYN-X13,Premonsoon,TH,30.72,200,2,0.038462,15.36,0.5908
SYN-X13,Premonsoon,Alkalinity,115.46,200,2,0.038462,57.73,2.2204
SYN-X13,Premonsoon,Ca,32.71,75,2,0.038462,43.6133,1.6774
SYN-X13,Premonsoon,Mg,7.74,30,2,0.038462,25.8,0.9923
SYN-X13,Premonsoon,Na,10.39,200,3,0.057692,5.195,0.2997
SYN-X13,Premonsoon,K,7.23,12,2,0.038462,60.25,2.3173
SYN-X13,Premonsoon,Iron,0.236,0.3,4,0.076923,78.6667,6.0513
SYN-X13,Premonsoon,HCO3,76.21,300,1,0.019231,25.4033,0.4885
SYN-X13,Premonsoon,Cl,35.41,250,3,0.057692,14.164,0.8172
SYN-X13,Premonsoon,SO4,23.84,200,4,0.076923,11.92,0.9169
SYN-X13,Premonsoon,NO3,0.92,45,5,0.096154,2.0444,0.1966
SYN-X13,Premonsoon,F,0.082,1.0,5,0.096154,8.2,0.7885
SYN-X13,Premonsoon,DO,7.36,6.0,4,0.076923,122.6667,9.4359
SYN-X13,Premonsoon,--- WQI_TOTAL ---,,,,,,41.6462
SYN-X14,Premonsoon,pH,6.71,8.5,4,0.076923,78.9412,6.0724
SYN-X14,Premonsoon,EC,409.36,750,4,0.076923,54.5813,4.1986
SYN-X14,Premonsoon,TDS,210.7,500,5,0.096154,42.14,4.0519
SYN-X14,Premonsoon,TH,2.0,200,2,0.038462,1.0,0.0385
SYN-X14,Premonsoon,Alkalinity,111.5,200,2,0.038462,55.75,2.1442
SYN-X14,Premonsoon,Ca,34.07,75,2,0.038462,45.4267,1.7472
SYN-X14,Premonsoon,Mg,5.69,30,2,0.038462,18.9667,0.7295
SYN-X14,Premonsoon,Na,29.82,200,3,0.057692,14.91,0.8602
SYN-X14,Premonsoon,K,5.39,12,2,0.038462,44.9167,1.7276
SYN-X14,Premonsoon,Iron,0.318,0.3,4,0.076923,106.0,8.1538
SYN-X14,Premonsoon,HCO3,79.71,300,1,0.019231,26.57,0.511
SYN-X14,Premonsoon,Cl,39.27,250,3,0.057692,15.708,0.9062
SYN-X14,Premonsoon,SO4,21.59,200,4,0.076923,10.795,0.8304
SYN-X14,Premonsoon,NO3,15.62,45,5,0.096154,34.7111,3.3376
SYN-X14,Premonsoon,F,0.06,1.0,5,0.096154,6.0,0.5769
SYN-X14,Premonsoon,DO,7.12,6.0,4,0.076923,118.6667,9.1282
SYN-X14,Premonsoon,--- WQI_TOTAL ---,,,,,,45.0142
SYN-X15,Premonsoon,pH,7.04,8.5,4,0.076923,82.8235,6.371
SYN-X15,Premonsoon,EC,399.93,750,4,0.076923,53.324,4.1018
SYN-X15,Premonsoon,TDS,243.7,500,5,0.096154,48.74,4.6865
SYN-X15,Premonsoon,TH,44.1,200,2,0.038462,22.05,0.8481
SYN-X15,Premonsoon,Alkalinity,103.2,200,2,0.038462,51.6,1.9846
SYN-X15,Premonsoon,Ca,30.5,75,2,0.038462,40.6667,1.5641
SYN-X15,Premonsoon,Mg,4.78,30,2,0.038462,15.9333,0.6128
SYN-X15,Premonsoon,Na,27.52,200,3,0.057692,13.76,0.7938
SYN-X15,Premonsoon,K,3.1,12,2,0.038462,25.8333,0.9936
SYN-X15,Premonsoon,Iron,0.154,0.3,4,0.076923,51.3333,3.9487
SYN-X15,Premonsoon,HCO3,80.72,300,1,0.019231,26.9067,0.5174
SYN-X15,Premonsoon,Cl,33.56,250,3,0.057692,13.424,0.7745
SYN-X15,Premonsoon,SO4,8.47,200,4,0.076923,4.235,0.3258
SYN-X15,Premonsoon,NO3,17.71,45,5,0.096154,39.3556,3.7842
SYN-X15,Premonsoon,F,0.071,1.0,5,0.096154,7.1,0.6827
SYN-X15,Premonsoon,DO,6.34,6.0,4,0.076923,105.6667,8.1282
SYN-X15,Premonsoon,--- WQI_TOTAL ---,,,,,,40.1179
SYN-X16,Premonsoon,pH,6.82,8.5,4,0.076923,80.2353,6.1719
SYN-X16,Premonsoon,EC,341.89,750,4,0.076923,45.5853,3.5066
SYN-X16,Premonsoon,TDS,211.06,500,5,0.096154,42.212,4.0588
SYN-X16,Premonsoon,TH,23.2,200,2,0.038462,11.6,0.4462
SYN-X16,Premonsoon,Alkalinity,105.63,200,2,0.038462,52.815,2.0313
SYN-X16,Premonsoon,Ca,32.52,75,2,0.038462,43.36,1.6677
SYN-X16,Premonsoon,Mg,5.53,30,2,0.038462,18.4333,0.709
SYN-X16,Premonsoon,Na,16.81,200,3,0.057692,8.405,0.4849
SYN-X16,Premonsoon,K,4.15,12,2,0.038462,34.5833,1.3301
SYN-X16,Premonsoon,Iron,0.19,0.3,4,0.076923,63.3333,4.8718
SYN-X16,Premonsoon,HCO3,74.17,300,1,0.019231,24.7233,0.4754
SYN-X16,Premonsoon,Cl,41.44,250,3,0.057692,16.576,0.9563
SYN-X16,Premonsoon,SO4,12.56,200,4,0.076923,6.28,0.4831
SYN-X16,Premonsoon,NO3,8.13,45,5,0.096154,18.0667,1.7372
SYN-X16,Premonsoon,F,0.044,1.0,5,0.096154,4.4,0.4231
SYN-X16,Premonsoon,DO,6.84,6.0,4,0.076923,114.0,8.7692
SYN-X16,Premonsoon,--- WQI_TOTAL ---,,,,,,38.1227
SYN-X17,Premonsoon,pH,4.22,8.5,4,0.076923,49.6471,3.819
SYN-X17,Premonsoon,EC,300.97,750,4,0.076923,40.1293,3.0869
SYN-X17,Premonsoon,TDS,224.17,500,5,0.096154,44.834,4.311
SYN-X17,Premonsoon,TH,2.0,200,2,0.038462,1.0,0.0385
SYN-X17,Premonsoon,Alkalinity,103.0,200,2,0.038462,51.5,1.9808
SYN-X17,Premonsoon,Ca,31.92,75,2,0.038462,42.56,1.6369
SYN-X17,Premonsoon,Mg,5.27,30,2,0.038462,17.5667,0.6756
SYN-X17,Premonsoon,Na,17.25,200,3,0.057692,8.625,0.4976
SYN-X17,Premonsoon,K,5.91,12,2,0.038462,49.25,1.8942
SYN-X17,Premonsoon,Iron,0.174,0.3,4,0.076923,58.0,4.4615
SYN-X17,Premonsoon,HCO3,67.27,300,1,0.019231,22.4233,0.4312
SYN-X17,Premonsoon,Cl,22.23,250,3,0.057692,8.892,0.513
SYN-X17,Premonsoon,SO4,6.7,200,4,0.076923,3.35,0.2577
SYN-X17,Premonsoon,NO3,18.44,45,5,0.096154,40.9778,3.9402
SYN-X17,Premonsoon,F,0.028,1.0,5,0.096154,2.8,0.2692
SYN-X17,Premonsoon,DO,7.36,6.0,4,0.076923,122.6667,9.4359
SYN-X17,Premonsoon,--- WQI_TOTAL ---,,,,,,37.2492
SYN-X18,Premonsoon,pH,7.5,8.5,4,0.076923,88.2353,6.7873
SYN-X18,Premonsoon,EC,477.64,750,4,0.076923,63.6853,4.8989
SYN-X18,Premonsoon,TDS,313.87,500,5,0.096154,62.774,6.036
SYN-X18,Premonsoon,TH,55.2,200,2,0.038462,27.6,1.0615
SYN-X18,Premonsoon,Alkalinity,115.57,200,2,0.038462,57.785,2.2225
SYN-X18,Premonsoon,Ca,33.85,75,2,0.038462,45.1333,1.7359
SYN-X18,Premonsoon,Mg,8.06,30,2,0.038462,26.8667,1.0333
SYN-X18,Premonsoon,Na,33.98,200,3,0.057692,16.99,0.9802
SYN-X18,Premonsoon,K,7.44,12,2,0.038462,62.0,2.3846
SYN-X18,Premonsoon,Iron,0.346,0.3,4,0.076923,115.3333,8.8718
SYN-X18,Premonsoon,HCO3,86.5,300,1,0.019231,28.8333,0.5545
SYN-X18,Premonsoon,Cl,70.86,250,3,0.057692,28.344,1.6352
SYN-X18,Premonsoon,SO4,27.24,200,4,0.076923,13.62,1.0477
SYN-X18,Premonsoon,NO3,18.94,45,5,0.096154,42.0889,4.047
SYN-X18,Premonsoon,F,0.047,1.0,5,0.096154,4.7,0.4519
SYN-X18,Premonsoon,DO,6.71,6.0,4,0.076923,111.8333,8.6026
SYN-X18,Premonsoon,--- WQI_TOTAL ---,,,,,,52.3509
SYN-X19,Premonsoon,pH,5.48,8.5,4,0.076923,64.4706,4.9593
SYN-X19,Premonsoon,EC,367.5,750,4,0.076923,49.0,3.7692
SYN-X19,Premonsoon,TDS,177.82,500,5,0.096154,35.564,3.4196
SYN-X19,Premonsoon,TH,13.83,200,2,0.038462,6.915,0.266
SYN-X19,Premonsoon,Alkalinity,100.59,200,2,0.038462,50.295,1.9344
SYN-X19,Premonsoon,Ca,33.07,75,2,0.038462,44.0933,1.6959
SYN-X19,Premonsoon,Mg,7.51,30,2,0.038462,25.0333,0.9628
SYN-X19,Premonsoon,Na,3.98,200,3,0.057692,1.99,0.1148
SYN-X19,Premonsoon,K,6.18,12,2,0.038462,51.5,1.9808
SYN-X19,Premonsoon,Iron,0.059,0.3,4,0.076923,19.6667,1.5128
SYN-X19,Premonsoon,HCO3,118.05,300,1,0.019231,39.35,0.7567
SYN-X19,Premonsoon,Cl,12.5,250,3,0.057692,5.0,0.2885
SYN-X19,Premonsoon,SO4,5.7,200,4,0.076923,2.85,0.2192
SYN-X19,Premonsoon,NO3,0.5,45,5,0.096154,1.1111,0.1068
SYN-X19,Premonsoon,F,0.056,1.0,5,0.096154,5.6,0.5385
SYN-X19,Premonsoon,DO,6.46,6.0,4,0.076923,107.6667,8.2821
SYN-X19,Premonsoon,--- WQI_TOTAL ---,,,,,,30.8074
SYN-X20,Premonsoon,pH,4.0,8.5,4,0.076923,47.0588,3.6199
SYN-X20,Premonsoon,EC,396.42,750,4,0.076923,52.856,4.0658
SYN-X20,Premonsoon,TDS,269.71,500,5,0.096154,53.942,5.1867
SYN-X20,Premonsoon,TH,14.44,200,2,0.038462,7.22,0.2777
SYN-X20,Premonsoon,Alkalinity,111.26,200,2,0.038462,55.63,2.1396
SYN-X20,Premonsoon,Ca,32.17,75,2,0.038462,42.8933,1.6497
SYN-X20,Premonsoon,Mg,6.22,30,2,0.038462,20.7333,0.7974
SYN-X20,Premonsoon,Na,26.66,200,3,0.057692,13.33,0.769
SYN-X20,Premonsoon,K,5.93,12,2,0.038462,49.4167,1.9006
SYN-X20,Premonsoon,Iron,0.429,0.3,4,0.076923,143.0,11.0
SYN-X20,Premonsoon,HCO3,93.38,300,1,0.019231,31.1267,0.5986
SYN-X20,Premonsoon,Cl,49.53,250,3,0.057692,19.812,1.143
SYN-X20,Premonsoon,SO4,16.16,200,4,0.076923,8.08,0.6215
SYN-X20,Premonsoon,NO3,41.1,45,5,0.096154,91.3333,8.7821
SYN-X20,Premonsoon,F,0.029,1.0,5,0.096154,2.9,0.2788
SYN-X20,Premonsoon,DO,6.2,6.0,4,0.076923,103.3333,7.9487
SYN-X20,Premonsoon,--- WQI_TOTAL ---,,,,,,50.7794
SYN-X21,Premonsoon,pH,7.08,8.5,4,0.076923,83.2941,6.4072
SYN-X21,Premonsoon,EC,430.27,750,4,0.076923,57.3693,4.413
SYN-X21,Premonsoon,TDS,300.87,500,5,0.096154,60.174,5.786
SYN-X21,Premonsoon,TH,53.53,200,2,0.038462,26.765,1.0294
SYN-X21,Premonsoon,Alkalinity,128.15,200,2,0.038462,64.075,2.4644
SYN-X21,Premonsoon,Ca,33.56,75,2,0.038462,44.7467,1.721
SYN-X21,Premonsoon,Mg,7.69,30,2,0.038462,25.6333,0.9859
SYN-X21,Premonsoon,Na,26.96,200,3,0.057692,13.48,0.7777
SYN-X21,Premonsoon,K,9.6,12,2,0.038462,80.0,3.0769
SYN-X21,Premonsoon,Iron,0.348,0.3,4,0.076923,116.0,8.9231
SYN-X21,Premonsoon,HCO3,123.53,300,1,0.019231,41.1767,0.7919
SYN-X21,Premonsoon,Cl,52.84,250,3,0.057692,21.136,1.2194
SYN-X21,Premonsoon,SO4,32.69,200,4,0.076923,16.345,1.2573
SYN-X21,Premonsoon,NO3,23.39,45,5,0.096154,51.9778,4.9979
SYN-X21,Premonsoon,F,0.081,1.0,5,0.096154,8.1,0.7788
SYN-X21,Premonsoon,DO,7.12,6.0,4,0.076923,118.6667,9.1282
SYN-X21,Premonsoon,--- WQI_TOTAL ---,,,,,,53.7582
SYN-X22,Premonsoon,pH,6.25,8.5,4,0.076923,73.5294,5.6561
SYN-X22,Premonsoon,EC,262.43,750,4,0.076923,34.9907,2.6916
SYN-X22,Premonsoon,TDS,185.97,500,5,0.096154,37.194,3.5763
SYN-X22,Premonsoon,TH,14.39,200,2,0.038462,7.195,0.2767
SYN-X22,Premonsoon,Alkalinity,102.8,200,2,0.038462,51.4,1.9769
SYN-X22,Premonsoon,Ca,32.01,75,2,0.038462,42.68,1.6415
SYN-X22,Premonsoon,Mg,4.67,30,2,0.038462,15.5667,0.5987
SYN-X22,Premonsoon,Na,13.45,200,3,0.057692,6.725,0.388
SYN-X22,Premonsoon,K,6.16,12,2,0.038462,51.3333,1.9744
SYN-X22,Premonsoon,Iron,0.062,0.3,4,0.076923,20.6667,1.5897
SYN-X22,Premonsoon,HCO3,73.04,300,1,0.019231,24.3467,0.4682
SYN-X22,Premonsoon,Cl,11.26,250,3,0.057692,4.504,0.2598
SYN-X22,Premonsoon,SO4,19.06,200,4,0.076923,9.53,0.7331
SYN-X22,Premonsoon,NO3,6.07,45,5,0.096154,13.4889,1.297
SYN-X22,Premonsoon,F,0.027,1.0,5,0.096154,2.7,0.2596
SYN-X22,Premonsoon,DO,7.59,6.0,4,0.076923,126.5,9.7308
SYN-X22,Premonsoon,--- WQI_TOTAL ---,,,,,,33.1186
SYN-X23,Premonsoon,pH,7.06,8.5,4,0.076923,83.0588,6.3891
SYN-X23,Premonsoon,EC,427.37,750,4,0.076923,56.9827,4.3833
SYN-X23,Premonsoon,TDS,200.58,500,5,0.096154,40.116,3.8573
SYN-X23,Premonsoon,TH,37.83,200,2,0.038462,18.915,0.7275
SYN-X23,Premonsoon,Alkalinity,111.58,200,2,0.038462,55.79,2.1458
SYN-X23,Premonsoon,Ca,33.53,75,2,0.038462,44.7067,1.7195
SYN-X23,Premonsoon,Mg,5.17,30,2,0.038462,17.2333,0.6628
SYN-X23,Premonsoon,Na,35.1,200,3,0.057692,17.55,1.0125
SYN-X23,Premonsoon,K,10.09,12,2,0.038462,84.0833,3.234
SYN-X23,Premonsoon,Iron,0.241,0.3,4,0.076923,80.3333,6.1795
SYN-X23,Premonsoon,HCO3,59.37,300,1,0.019231,19.79,0.3806
SYN-X23,Premonsoon,Cl,68.94,250,3,0.057692,27.576,1.5909
SYN-X23,Premonsoon,SO4,12.94,200,4,0.076923,6.47,0.4977
SYN-X23,Premonsoon,NO3,16.3,45,5,0.096154,36.2222,3.4829
SYN-X23,Premonsoon,F,0.08,1.0,5,0.096154,8.0,0.7692
SYN-X23,Premonsoon,DO,5.68,6.0,4,0.076923,94.6667,7.2821
SYN-X23,Premonsoon,--- WQI_TOTAL ---,,,,,,44.3146
SYN-X24,Premonsoon,pH,6.26,8.5,4,0.076923,73.6471,5.6652
SYN-X24,Premonsoon,EC,506.8,750,4,0.076923,67.5733,5.1979
SYN-X24,Premonsoon,TDS,257.11,500,5,0.096154,51.422,4.9444
SYN-X24,Premonsoon,TH,23.48,200,2,0.038462,11.74,0.4515
SYN-X24,Premonsoon,Alkalinity,119.81,200,2,0.038462,59.905,2.304
SYN-X24,Premonsoon,Ca,34.04,75,2,0.038462,45.3867,1.7456
SYN-X24,Premonsoon,Mg,7.53,30,2,0.038462,25.1,0.9654
SYN-X24,Premonsoon,Na,34.66,200,3,0.057692,17.33,0.9998
SYN-X24,Premonsoon,K,6.06,12,2,0.038462,50.5,1.9423
SYN-X24,Premonsoon,Iron,0.359,0.3,4,0.076923,119.6667,9.2051
SYN-X24,Premonsoon,HCO3,54.07,300,1,0.019231,18.0233,0.3466
SYN-X24,Premonsoon,Cl,55.13,250,3,0.057692,22.052,1.2722
SYN-X24,Premonsoon,SO4,17.96,200,4,0.076923,8.98,0.6908
SYN-X24,Premonsoon,NO3,38.18,45,5,0.096154,84.8444,8.1581
SYN-X24,Premonsoon,F,0.044,1.0,5,0.096154,4.4,0.4231
SYN-X24,Premonsoon,DO,4.94,6.0,4,0.076923,82.3333,6.3333
SYN-X24,Premonsoon,--- WQI_TOTAL ---,,,,,,50.6455
SYN-X25,Premonsoon,pH,6.43,8.5,4,0.076923,75.6471,5.819
SYN-X25,Premonsoon,EC,346.11,750,4,0.076923,46.148,3.5498
SYN-X25,Premonsoon,TDS,265.59,500,5,0.096154,53.118,5.1075
SYN-X25,Premonsoon,TH,5.04,200,2,0.038462,2.52,0.0969
SYN-X25,Premonsoon,Alkalinity,115.38,200,2,0.038462,57.69,2.2188
SYN-X25,Premonsoon,Ca,32.18,75,2,0.038462,42.9067,1.6503
SYN-X25,Premonsoon,Mg,5.84,30,2,0.038462,19.4667,0.7487
SYN-X25,Premonsoon,Na,24.64,200,3,0.057692,12.32,0.7108
SYN-X25,Premonsoon,K,6.0,12,2,0.038462,50.0,1.9231
SYN-X25,Premonsoon,Iron,0.268,0.3,4,0.076923,89.3333,6.8718
SYN-X25,Premonsoon,HCO3,79.47,300,1,0.019231,26.49,0.5094
SYN-X25,Premonsoon,Cl,38.34,250,3,0.057692,15.336,0.8848
SYN-X25,Premonsoon,SO4,4.84,200,4,0.076923,2.42,0.1862
SYN-X25,Premonsoon,NO3,34.5,45,5,0.096154,76.6667,7.3718
SYN-X25,Premonsoon,F,0.086,1.0,5,0.096154,8.6,0.8269
SYN-X25,Premonsoon,DO,4.63,6.0,4,0.076923,77.1667,5.9359
SYN-X25,Premonsoon,--- WQI_TOTAL ---,,,,,,44.4117
SYN-X26,Premonsoon,pH,5.98,8.5,4,0.076923,70.3529,5.4118
SYN-X26,Premonsoon,EC,346.24,750,4,0.076923,46.1653,3.5512
SYN-X26,Premonsoon,TDS,229.75,500,5,0.096154,45.95,4.4183
SYN-X26,Premonsoon,TH,43.28,200,2,0.038462,21.64,0.8323
SYN-X26,Premonsoon,Alkalinity,105.26,200,2,0.038462,52.63,2.0242
SYN-X26,Premonsoon,Ca,32.86,75,2,0.038462,43.8133,1.6851
SYN-X26,Premonsoon,Mg,5.02,30,2,0.038462,16.7333,0.6436
SYN-X26,Premonsoon,Na,21.16,200,3,0.057692,10.58,0.6104
SYN-X26,Premonsoon,K,7.33,12,2,0.038462,61.0833,2.3494
SYN-X26,Premonsoon,Iron,0.286,0.3,4,0.076923,95.3333,7.3333
SYN-X26,Premonsoon,HCO3,63.21,300,1,0.019231,21.07,0.4052
SYN-X26,Premonsoon,Cl,38.75,250,3,0.057692,15.5,0.8942
SYN-X26,Premonsoon,SO4,16.39,200,4,0.076923,8.195,0.6304
SYN-X26,Premonsoon,NO3,24.61,45,5,0.096154,54.6889,5.2585
SYN-X26,Premonsoon,F,0.067,1.0,5,0.096154,6.7,0.6442
SYN-X26,Premonsoon,DO,5.12,6.0,4,0.076923,85.3333,6.5641
SYN-X26,Premonsoon,--- WQI_TOTAL ---,,,,,,43.2562
SYN-X27,Premonsoon,pH,6.37,8.5,4,0.076923,74.9412,5.7647
SYN-X27,Premonsoon,EC,411.16,750,4,0.076923,54.8213,4.217
SYN-X27,Premonsoon,TDS,254.29,500,5,0.096154,50.858,4.8902
SYN-X27,Premonsoon,TH,27.7,200,2,0.038462,13.85,0.5327
SYN-X27,Premonsoon,Alkalinity,112.07,200,2,0.038462,56.035,2.1552
SYN-X27,Premonsoon,Ca,33.81,75,2,0.038462,45.08,1.7338
SYN-X27,Premonsoon,Mg,5.64,30,2,0.038462,18.8,0.7231
SYN-X27,Premonsoon,Na,21.41,200,3,0.057692,10.705,0.6176
SYN-X27,Premonsoon,K,6.13,12,2,0.038462,51.0833,1.9647
SYN-X27,Premonsoon,Iron,0.144,0.3,4,0.076923,48.0,3.6923
SYN-X27,Premonsoon,HCO3,111.96,300,1,0.019231,37.32,0.7177
SYN-X27,Premonsoon,Cl,42.73,250,3,0.057692,17.092,0.9861
SYN-X27,Premonsoon,SO4,10.4,200,4,0.076923,5.2,0.4
SYN-X27,Premonsoon,NO3,15.44,45,5,0.096154,34.3111,3.2991
SYN-X27,Premonsoon,F,0.102,1.0,5,0.096154,10.2,0.9808
SYN-X27,Premonsoon,DO,5.74,6.0,4,0.076923,95.6667,7.359
SYN-X27,Premonsoon,--- WQI_TOTAL ---,,,,,,40.034
SYN-X28,Premonsoon,pH,8.32,8.5,4,0.076923,97.8824,7.5294
SYN-X28,Premonsoon,EC,490.2,750,4,0.076923,65.36,5.0277
SYN-X28,Premonsoon,TDS,337.17,500,5,0.096154,67.434,6.484
SYN-X28,Premonsoon,TH,68.16,200,2,0.038462,34.08,1.3108
SYN-X28,Premonsoon,Alkalinity,139.79,200,2,0.038462,69.895,2.6883
SYN-X28,Premonsoon,Ca,34.39,75,2,0.038462,45.8533,1.7636
SYN-X28,Premonsoon,Mg,9.54,30,2,0.038462,31.8,1.2231
SYN-X28,Premonsoon,Na,35.58,200,3,0.057692,17.79,1.0263
SYN-X28,Premonsoon,K,11.11,12,2,0.038462,92.5833,3.5609
SYN-X28,Premonsoon,Iron,0.283,0.3,4,0.076923,94.3333,7.2564
SYN-X28,Premonsoon,HCO3,135.05,300,1,0.019231,45.0167,0.8657
SYN-X28,Premonsoon,Cl,55.8,250,3,0.057692,22.32,1.2877
SYN-X28,Premonsoon,SO4,28.52,200,4,0.076923,14.26,1.0969
SYN-X28,Premonsoon,NO3,7.12,45,5,0.096154,15.8222,1.5214
SYN-X28,Premonsoon,F,0.085,1.0,5,0.096154,8.5,0.8173
SYN-X28,Premonsoon,DO,7.92,6.0,4,0.076923,132.0,10.1538
SYN-X28,Premonsoon,--- WQI_TOTAL ---,,,,,,53.6133
SYN-X29,Premonsoon,pH,7.65,8.5,4,0.076923,90.0,6.9231
SYN-X29,Premonsoon,EC,434.41,750,4,0.076923,57.9213,4.4555
SYN-X29,Premonsoon,TDS,251.59,500,5,0.096154,50.318,4.8383
SYN-X29,Premonsoon,TH,39.72,200,2,0.038462,19.86,0.7638
SYN-X29,Premonsoon,Alkalinity,104.53,200,2,0.038462,52.265,2.0102
SYN-X29,Premonsoon,Ca,33.23,75,2,0.038462,44.3067,1.7041
SYN-X29,Premonsoon,Mg,5.85,30,2,0.038462,19.5,0.75
SYN-X29,Premonsoon,Na,29.19,200,3,0.057692,14.595,0.842
SYN-X29,Premonsoon,K,3.52,12,2,0.038462,29.3333,1.1282
SYN-X29,Premonsoon,Iron,0.151,0.3,4,0.076923,50.3333,3.8718
SYN-X29,Premonsoon,HCO3,87.5,300,1,0.019231,29.1667,0.5609
SYN-X29,Premonsoon,Cl,59.04,250,3,0.057692,23.616,1.3625
SYN-X29,Premonsoon,SO4,13.5,200,4,0.076923,6.75,0.5192
SYN-X29,Premonsoon,NO3,13.02,45,5,0.096154,28.9333,2.7821
SYN-X29,Premonsoon,F,0.038,1.0,5,0.096154,3.8,0.3654
SYN-X29,Premonsoon,DO,6.83,6.0,4,0.076923,113.8333,8.7564
SYN-X29,Premonsoon,--- WQI_TOTAL ---,,,,,,41.6334
SYN-X30,Premonsoon,pH,4.99,8.5,4,0.076923,58.7059,4.5158
SYN-X30,Premonsoon,EC,317.72,750,4,0.076923,42.3627,3.2587
SYN-X30,Premonsoon,TDS,225.67,500,5,0.096154,45.134,4.3398
SYN-X30,Premonsoon,TH,2.0,200,2,0.038462,1.0,0.0385
SYN-X30,Premonsoon,Alkalinity,114.64,200,2,0.038462,57.32,2.2046
SYN-X30,Premonsoon,Ca,34.54,75,2,0.038462,46.0533,1.7713
SYN-X30,Premonsoon,Mg,7.11,30,2,0.038462,23.7,0.9115
SYN-X30,Premonsoon,Na,29.37,200,3,0.057692,14.685,0.8472
SYN-X30,Premonsoon,K,3.71,12,2,0.038462,30.9167,1.1891
SYN-X30,Premonsoon,Iron,0.306,0.3,4,0.076923,102.0,7.8462
SYN-X30,Premonsoon,HCO3,77.27,300,1,0.019231,25.7567,0.4953
SYN-X30,Premonsoon,Cl,35.08,250,3,0.057692,14.032,0.8095
SYN-X30,Premonsoon,SO4,19.38,200,4,0.076923,9.69,0.7454
SYN-X30,Premonsoon,NO3,12.53,45,5,0.096154,27.8444,2.6774
SYN-X30,Premonsoon,F,0.076,1.0,5,0.096154,7.6,0.7308
SYN-X30,Premonsoon,DO,6.8,6.0,4,0.076923,113.3333,8.7179
SYN-X30,Premonsoon,--- WQI_TOTAL ---,,,,,,41.099
SYN-X31,Premonsoon,pH,5.05,8.5,4,0.076923,59.4118,4.5701
SYN-X31,Premonsoon,EC,377.34,750,4,0.076923,50.312,3.8702
SYN-X31,Premonsoon,TDS,226.19,500,5,0.096154,45.238,4.3498
SYN-X31,Premonsoon,TH,2.0,200,2,0.038462,1.0,0.0385
SYN-X31,Premonsoon,Alkalinity,111.66,200,2,0.038462,55.83,2.1473
SYN-X31,Premonsoon,Ca,33.37,75,2,0.038462,44.4933,1.7113
SYN-X31,Premonsoon,Mg,7.71,30,2,0.038462,25.7,0.9885
SYN-X31,Premonsoon,Na,23.93,200,3,0.057692,11.965,0.6903
SYN-X31,Premonsoon,K,5.86,12,2,0.038462,48.8333,1.8782
